147		-0.00754183	-0.00386584	9.79977	4.68559e-05	-0.000645785	1.6741e-06
148		-0.00745323	-0.00382674	9.79977	5.50255e-05	-0.000656085	1.90923e-06
149		-0.0073636	-0.00378232	9.79978	6.2995e-05	-0.000666113	2.14125e-06
150		-0.00727297	-0.00373275	9.79979	7.07431e-05	-0.000675866	2.36969e-06
151		-0.00718136	-0.00367818	9.79979	7.82487e-05	-0.00068534	2.5941e-06
152		-0.00708883	-0.00361881	9.7998	8.54922e-05	-0.000694532	2.81393e-06
153		-0.0069954	-0.00355481	9.79981	9.24543e-05	-0.00070344	3.02863e-06
154		-0.00690112	-0.00348641	9.79981	9.91165e-05	-0.00071206	3.23763e-06
155		-0.00680603	-0.00341381	9.79982	0.000105462	-0.000720392	3.44026e-06
156		-0.00671018	-0.00333725	9.79982	0.000111475	-0.000728432	3.63582e-06
157		-0.00661361	-0.00325696	9.79983	0.000117141	-0.000736181	3.8236e-06
158		-0.00651635	-0.00317319	9.79984	0.000122444	-0.000743637	4.00286e-06
159		-0.00641845	-0.00308618	9.79984	0.000127373	-0.000750799	4.17283e-06
160		-0.00631994	-0.00299619	9.79985	0.000131914	-0.000757668	4.33279e-06
161		-0.00622083	-0.00290351	9.79985	0.000136057	-0.000764242	4.48205e-06
162		-0.0061212	-0.00280841	9.79986	0.000139792	-0.000770521	4.61992e-06
163		-0.00602103	-0.00271117	9.79987	0.000143113	-0.000776502	4.74576e-06
164		-0.00592042	-0.00261211	9.79987	0.000146018	-0.000782187	4.85886e-06
165		-0.00581936	-0.00251146	9.79988	0.000148491	-0.000787573	4.95844e-06
166		-0.00571786	-0.00240954	9.79989	0.000150535	-0.000792659	5.04417e-06
167		-0.00561597	-0.00230662	9.7999	0.00015214	-0.000797444	5.11532e-06
168		-0.00551377	-0.00220304	9.7999	0.000153306	-0.000801926	5.17189e-06
169		-0.00541126	-0.00209907	9.79991	0.000154028	-0.000806104	5.21351e-06
170		-0.0053085	-0.00199501	9.79992	0.000154309	-0.000809978	5.24021e-06
171		-0.00520554	-0.00189119	9.79992	0.000154151	-0.000813547	5.25248e-06
172		-0.00510243	-0.00178786	9.79993	0.000153556	-0.000816815	5.25017e-06
173		-0.00499923	-0.00168537	9.79993	0.000152529	-0.000819781	5.23374e-06
174		-0.00489596	-0.001584	9.79994	0.000151078	-0.000822447	5.20334e-06
175		-0.00479265	-0.00148405	9.79994	0.000149212	-0.000824816	5.15924e-06
176		-0.0046893	-0.00138571	9.79995	0.000146938	-0.000826889	5.10169e-06
177		-0.00458594	-0.00128927	9.79996	0.000144263	-0.000828665	5.03101e-06
178		-0.00448259	-0.00119497	9.79997	0.000141195	-0.000830142	4.94745e-06
179		-0.00437927	-0.00110309	9.79997	0.000137743	-0.000831321	4.85144e-06
180		-0.00427607	-0.00101386	9.79998	0.000133919	-0.000832201	4.74354e-06
181		-0.00417299	-0.000927563	9.79999	0.000129737	-0.000832782	4.62435e-06
182		-0.00407012	-0.000844405	9.79999	0.00012521	-0.000833064	4.49463e-06
183		-0.00396748	-0.000764631	9.8	0.000120353	-0.00083305	4.35506e-06
184		-0.00386512	-0.000688429	9.80001	0.000115182	-0.00083274	4.20639e-06
185		-0.00376307	-0.000616004	9.80001	0.000109713	-0.000832139	4.04925e-06
186		-0.00366137	-0.000547542	9.80002	0.000103965	-0.000831247	3.88428e-06
187		-0.00356005	-0.000483191	9.80002	9.79541e-05	-0.000830069	3.71207e-06
188		-0.00345911	-0.000423118	9.80003	9.16992e-05	-0.000828604	3.53316e-06
189		-0.00335858	-0.000367406	9.80003	8.52146e-05	-0.000826854	3.3482e-06
190		-0.00325853	-0.000316235	9.80004	7.85231e-05	-0.000824821	3.1577e-06
191		-0.00315897	-0.000269763	9.80005	7.16413e-05	-0.000822506	2.96248e-06
192		-0.00305999	-0.000228122	9.80005	6.46002e-05	-0.000819914	2.76307e-06
193		-0.00296159	-0.000191358	9.80006	5.74209e-05	-0.000817047	2.55987e-06
194		-0.00286377	-0.000159545	9.80007	5.01225e-05	-0.000813906	2.3531e-06
195		-0.00276652	-0.000132734	9.80007	4.27238e-05	-0.000810492	2.1429e-06
196		-0.00266993	-0.000110922	9.80008	3.52433e-05	-0.000806807	1.92956e-06
197		-0.002574	-9.41649e-05	9.80009	2.77019e-05	-0.000802853	1.71342e-06
198		-0.00247876	-8.25331e-05	9.80009	2.01217e-05	-0.00079863	1.49493e-06
199		-0.00238425	-7.60131e-05	9.8001	1.2524e-05	-0.00079414	1.27475e-06
200		-0.00229054	-7.46076e-05	9.8001	4.9315e-06	-0.000789387	1.05347e-06
201		-0.00219772	-7.83023e-05	9.80011	-2.63413e-06	-0.000784376	8.31752e-07
202		-0.00210578	-8.70386e-05	9.80011	-1.01514e-05	-0.000779112	6.10255e-07
203		-0.0020147	-0.000100794	9.80012	-1.75986e-05	-0.000773598	3.89522e-07
204		-0.0019245	-0.000119509	9.80012	-2.49549e-05	-0.000767837	1.70034e-07
205		-0.0018352	-0.000143066	9.80013	-3.22006e-05	-0.000761832	-4.76288e-08
206		-0.00174684	-0.000171357	9.80013	-3.93161e-05	-0.000755584	-2.62982e-07
207		-0.00165948	-0.000204312	9.80014	-4.62814e-05	-0.000749097	-4.75577e-07
208		-0.00157313	-0.000241821	9.80014	-5.30776e-05	-0.000742374	-6.84938e-07
209		-0.00148781	-0.000283748	9.80015	-5.96864e-05	-0.000735419	-8.90567e-07
210		-0.00140353	-0.000329942	9.80015	-6.60903e-05	-0.000728233	-1.09188e-06
211		-0.00132031	-0.000380209	9.80016	-7.22732e-05	-0.00072082	-1.28819e-06
212		-0.00123821	-0.000434411	9.80016	-7.82183e-05	-0.000713183	-1.47891e-06
213		-0.00115728	-0.0004924	9.80017	-8.39096e-05	-0.000705328	-1.66347e-06
214		-0.00107752	-0.000553991	9.80017	-8.93323e-05	-0.000697257	-1.84128e-06
215		-0.00099893	-0.00061899	9.80018	-9.44721e-05	-0.000688976	-2.01178e-06
216		-0.000921508	-0.000687203	9.80018	-9.93179e-05	-0.000680487	-2.17446e-06
217		-0.000845321	-0.000758394	9.80019	-0.000103854	-0.000671794	-2.32875e-06
218		-0.000770425	-0.000832318	9.80019	-0.000108072	-0.000662903	-2.47416e-06
219		-0.000696816	-0.000908775	9.80019	-0.000111962	-0.000653819	-2.61026e-06
220		-0.000624485	-0.000987539	9.8002	-0.000115514	-0.000644545	-2.73665e-06
221		-0.000553435	-0.00106839	9.8002	-0.00011872	-0.000635084	-2.85301e-06
222		-0.00048367	-0.0011511	9.80021	-0.000121571	-0.000625439	-2.95908e-06
223		-0.000415235	-0.00123537	9.80021	-0.000124064	-0.000615613	-3.05447e-06
224		-0.000348196	-0.00132094	9.80022	-0.000126193	-0.000605612	-3.13894e-06
225		-0.000282559	-0.00140761	9.80022	-0.000127954	-0.000595439	-3.21236e-06
226		-0.000218315	-0.00149517	9.80022	-0.000129341	-0.000585098	-3.27473e-06
227		-0.000155508	-0.00158331	9.80023	-0.000130355	-0.000574597	-3.32596e-06
228		-9.41463e-05	-0.00167177	9.80023	-0.000130995	-0.000563938	-3.36598e-06
229		-3.42029e-05	-0.00176033	9.80023	-0.00013126	-0.000553126	-3.39488e-06
230		2.42864e-05	-0.00184867	9.80024	-0.000131154	-0.000542166	-3.41258e-06
231		8.12714e-05	-0.00193658	9.80024	-0.000130678	-0.000531062	-3.41919e-06
232		0.000136761	-0.00202386	9.80024	-0.000129834	-0.000519818	-3.41492e-06
233		0.000190732	-0.00211023	9.80024	-0.000128627	-0.000508442	-3.3999e-06
234		0.000243204	-0.00219547	9.80025	-0.000127062	-0.000496935	-3.37439e-06
235		0.00029415	-0.00227934	9.80025	-0.000125146	-0.000485302	-3.33858e-06
236		0.000343567	-0.00236157	9.80025	-0.000122887	-0.000473548	-3.2927e-06
237		0.000391465	-0.00244196	9.80026	-0.000120293	-0.000461676	-3.23697e-06
238		0.000437774	-0.00252026	9.80026	-0.000117372	-0.000449692	-3.17161e-06
239		0.000482499	-0.00259632	9.80026	-0.000114135	-0.000437599	-3.09704e-06
240		0.000525626	-0.00266992	9.80026	-0.000110593	-0.000425405	-3.0136e-06
241		0.000567169	-0.00274088	9.80026	-0.000106757	-0.000413113	-2.92169e-06
242		0.000607105	-0.00280899	9.80027	-0.00010264	-0.000400729	-2.82164e-06
243		0.000645449	-0.00287409	9.80027	-9.82542e-05	-0.000388257	-2.71385e-06
244		0.000682196	-0.00293597	9.80027	-9.36152e-05	-0.000375702	-2.59859e-06
245		0.000717348	-0.00299448	9.80027	-8.87371e-05	-0.000363068	-2.4762e-06
246		0.000750848	-0.00304949	9.80027	-8.36346e-05	-0.00035036	-2.34709e-06
247		0.000782711	-0.0031009	9.80027	-7.83229e-05	-0.000337583	-2.21172e-06
248		0.000812935	-0.00314856	9.80028	-7.28181e-05	-0.000324742	-2.07052e-06
249		0.000841536	-0.00319237	9.80028	-6.71366e-05	-0.000311842	-1.92397e-06
250		0.000868506	-0.00323218	9.80028	-6.12966e-05	-0.000298887	-1.77241e-06
251		0.000893859	-0.0032679	9.80028	-5.53153e-05	-0.000285882	-1.61627e-06
252		0.000917545	-0.00329948	9.80028	-4.92102e-05	-0.000272831	-1.45604e-06
253		0.000939574	-0.00332687	9.80028	-4.29985e-05	-0.000259741	-1.29223e-06
254		0.000959948	-0.00335001	9.80028	-3.66988e-05	-0.000246616	-1.12531e-06
255		0.000978708	-0.00336883	9.80028	-3.03298e-05	-0.000233459	-9.55701e-07
256		0.000995825	-0.00338327	9.80028	-2.39101e-05	-0.000220277	-7.83839e-07
257		0.00101129	-0.00339338	9.80028	-1.74575e-05	-0.000207074	-6.10321e-07
258		0.00102509	-0.00339916	9.80028	-1.099e-05	-0.000193854	-4.35678e-07
259		0.00103728	-0.00340057	9.80029	-4.52691e-06	-0.000180623	-2.60342e-07
260		0.00104783	-0.00339762	9.80029	1.91359e-06	-0.000167384	-8.48228e-08
261		0.00105674	-0.00339039	9.80029	8.31379e-06	-0.000154144	9.0298e-08
262		0.001064	-0.00337891	9.80029	1.46551e-05	-0.000140906	2.64512e-07
263		0.00106967	-0.00336322	9.80029	2.0921e-05	-0.000127674	4.37343e-07
264		0.00107371	-0.0033434	9.80028	2.7094e-05	-0.000114455	6.08209e-07
265		0.00107611	-0.00331954	9.80028	3.3157e-05	-0.000101252	7.76571e-07
266		0.00107692	-0.0032917	9.80028	3.9093e-05	-8.80696e-05	9.41963e-07
267		0.00107613	-0.00325998	9.80028	4.48857e-05	-7.4913e-05	1.10388e-06
268		0.00107373	-0.00322451	9.80028	5.05201e-05	-6.17868e-05	1.26178e-06
269		0.00106976	-0.00318541	9.80028	5.59805e-05	-4.86946e-05	1.41528e-06
270		0.00106421	-0.0031428	9.80028	6.12529e-05	-3.56412e-05	1.56388e-06
271		0.00105707	-0.00309686	9.80028	6.63262e-05	-2.26323e-05	1.70723e-06
272		0.00104839	-0.00304763	9.80028	7.11796e-05	-9.66951e-06	1.84476e-06
273		0.00103816	-0.00299539	9.80028	7.58055e-05	3.2412e-06	1.97622e-06
274		0.00102635	-0.00294027	9.80028	8.01968e-05	1.6094e-05	2.10127e-06
275		0.001013	-0.00288245	9.80028	8.4346e-05	2.88835e-05	2.22006e-06
276		0.00099814	-0.00282204	9.80027	8.8232e-05	4.1606e-05	2.33124e-06
277		0.000981839	-0.00275924	9.80027	9.18476e-05	5.42593e-05	2.43463e-06
278		0.000964049	-0.00269425	9.80027	9.51824e-05	6.68387e-05	2.53006e-06
279		0.000944818	-0.00262723	9.80027	9.82247e-05	7.9343e-05	2.61709e-06
280		0.000924137	-0.00255847	9.80027	0.000100969	9.17689e-05	2.69552e-06
281		0.000901975	-0.00248815	9.80027	0.00010341	0.000104112	2.76542e-06
282		0.000878362	-0.00241651	9.80026	0.000105547	0.000116367	2.82672e-06
283		0.00085327	-0.00234374	9.80026	0.000107374	0.00012853	2.87941e-06
284		0.000826753	-0.00227005	9.80026	0.000108888	0.000140595	2.92339e-06
285		0.000798826	-0.00219565	9.80026	0.000110088	0.000152557	2.95852e-06
286		0.000769502	-0.00212071	9.80025	0.00011097	0.000164412	2.98465e-06
287		0.000738835	-0.00204549	9.80025	0.000111535	0.000176156	3.00165e-06
288		0.000706824	-0.00197018	9.80025	0.000111781	0.000187786	3.00937e-06
289		0.000673502	-0.00189497	9.80025	0.00011171	0.000199299	3.00783e-06
290		0.000638898	-0.00182012	9.80025	0.000111323	0.000210694	2.99698e-06
291		0.000602998	-0.00174582	9.80024	0.000110624	0.000221965	2.97694e-06
292		0.000565826	-0.00167226	9.80024	0.000109615	0.000233113	2.94785e-06
293		0.000527424	-0.00159966	9.80024	0.000108298	0.000244134	2.90969e-06
294		0.000487761	-0.00152825	9.80024	0.00010668	0.000255024	2.86267e-06
295		0.000446841	-0.00145817	9.80023	0.000104768	0.00026578	2.80672e-06
296		0.000404703	-0.0013897	9.80023	0.000102571	0.000276397	2.74288e-06
297		0.000361351	-0.00132297	9.80022	0.000100097	0.00028687	2.67091e-06
298		0.000316763	-0.00125818	9.80022	9.73607e-05	0.000297193	2.59129e-06
299		0.000271057	-0.00119549	9.80022	9.43688e-05	0.000307362	2.50414e-06
300		0.00022426	-0.00113502	9.80022	9.11309e-05	0.000317375	2.40973e-06
301		0.000176423	-0.00107687	9.80021	8.76484e-05	0.000327233	2.30786e-06
302		0.000127564	-0.00102128	9.80021	8.39352e-05	0.000336933	2.19885e-06
303		7.76744e-05	-0.000968403	9.80021	8.00036e-05	0.000346475	2.08308e-06
304		2.6753e-05	-0.000918352	9.8002	7.58656e-05	0.000355857	1.96107e-06
305		-2.51889e-05	-0.000871262	9.8002	7.15347e-05	0.000365076	1.83335e-06
306		-7.81086e-05	-0.000827293	9.8002	6.70255e-05	0.000374131	1.70033e-06
307		-0.00013202	-0.000786524	9.80019	6.23512e-05	0.000383017	1.56253e-06
308		-0.000186921	-0.000749031	9.80019	5.75253e-05	0.000391731	1.42041e-06
309		-0.00024274	-0.000714929	9.80018	5.25643e-05	0.000400268	1.27429e-06
310		-0.000299462	-0.000684299	9.80018	4.7482e-05	0.000408627	1.12455e-06
311		-0.000357072	-0.000657169	9.80017	4.22929e-05	0.000416803	9.71588e-07
312		-0.000415516	-0.000633597	9.80017	3.7012e-05	0.000424795	8.15805e-07
313		-0.000474753	-0.000613682	9.80017	3.16552e-05	0.000432601	6.57502e-07
314		-0.000534778	-0.000597428	9.80016	2.62386e-05	0.000440221	4.97138e-07
315		-0.000595574	-0.000584838	9.80016	2.07768e-05	0.000447653	3.35191e-07
316		-0.000657083	-0.00057597	9.80016	1.52865e-05	0.000454898	1.72019e-07
317		-0.000719315	-0.000570835	9.80015	9.78306e-06	0.000461953	8.06651e-09
318		-0.00078226	-0.000569381	9.80015	4.28161e-06	0.000468817	-1.56164e-07
319		-0.000845874	-0.000571609	9.80014	-1.20206e-06	0.000475488	-3.20184e-07
320		-0.000910136	-0.000577524	9.80014	-6.6521e-06	0.000481965	-4.83638e-07
321		-0.000975045	-0.000587046	9.80013	-1.20541e-05	0.000488245	-6.45968e-07
322		-0.00104058	-0.00060013	9.80013	-1.73933e-05	0.000494325	-8.06726e-07
323		-0.00110667	-0.00061676	9.80013	-2.26533e-05	0.000500205	-9.65513e-07
324		-0.00117332	-0.000636854	9.80012	-2.78203e-05	0.000505882	-1.1219e-06
